gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
DCLRE1C,0.1209,7.6663,7.5454,0.49394836299229217,0.7075,18729,0.6034233612514572,0.21937788032907243,False,Not Significant
TNNC1,0.0708,6.6819,6.6111,0.4939737568286623,0.6952,18730,0.6034233612514572,0.21937788032907243,False,Not Significant
WBP2NL,-0.1799,5.0588,5.2387,0.49400016644845335,-0.6972,18731,0.603423405495735,0.21937784848568315,False,Not Significant
RP11-53A1.2,0.1485,4.858,4.7095,0.49417341588534214,0.7127,18732,0.6036028056511119,0.21924875021526125,False,Not Significant
ZBTB46-AS1,-0.5397,2.957,3.4967,0.494228028213065,-0.7148,18733,0.6036372863671022,0.2192239419193974,False,Not Significant
AC100830.4,0.1324,5.2508,5.1185,0.4944584728211735,0.7073,18734,0.6038865089221976,0.2190446726041212,False,Not Significant
DMRTB1,-0.3209,3.0966,3.4175,0.4945488566839069,-0.7001,18735,0.6039534604148302,0.2189965260539598,False,Not Significant
PDGFB,0.1499,7.6404,7.4905,0.49456638731772495,0.7111,18736,0.6039534604148302,0.2189965260539598,False,Not Significant
AX747750,-0.1702,4.6434,4.8136,0.49460785794405426,-0.7016,18737,0.6039534604148302,0.2189965260539598,False,Not Significant
TBC1D29,-0.1735,5.3589,5.5324,0.4946221816990152,-0.7165,18738,0.6039534604148302,0.2189965260539598,False,Not Significant
CSPP1,0.1596,7.5415,7.3819,0.4946452751185971,0.7119,18739,0.6039534604148302,0.2189965260539598,False,Not Significant
ZNF276,-0.0934,6.5015,6.5949,0.495080942067732,-0.7064,18740,0.6044531459183409,0.21863735776061688,False,Not Significant
BLOC1S4,0.1251,7.7169,7.5918,0.49535234879909296,0.7117,18741,0.6047520272417082,0.2184226671274524,False,Not Significant
SUZ12P,-0.2276,6.1086,6.3363,0.4953786055316475,-0.7044,18742,0.6047520272417082,0.2184226671274524,False,Not Significant
MIATNB,-0.1214,6.0259,6.1473,0.4956693312027257,-0.7114,18743,0.6050746570942946,0.21819103664713457,False,Not Significant
BC042366,-0.4258,1.4662,1.892,0.49586827344301354,-0.7089,18744,0.6052852164093122,0.2180399332413628,False,Not Significant
CECR7,-0.1883,5.1353,5.3236,0.49592751714223826,-0.695,18745,0.605325238314986,0.2180112183186924,False,Not Significant
PPDPF,-0.0889,11.9103,11.9992,0.496012491781356,-0.695,18746,0.6053966612587979,0.21795997849156828,False,Not Significant
SLC12A7,0.0958,9.4044,9.3086,0.4962434122256205,0.6863,18747,0.6056043565684436,0.21781100928930855,False,Not Significant
CCDC64B,-0.0689,7.9491,8.018,0.4962593605227482,-0.6898,18748,0.6056043565684436,0.21781100928930855,False,Not Significant
ATP4A,0.168,5.2798,5.1118,0.4964904142248253,0.6948,18751,0.6057727681243142,0.2176902538145952,False,Not Significant
LINC00933,-0.231,4.0345,4.2655,0.49649669844349287,-0.7003,18752,0.6057727681243142,0.2176902538145952,False,Not Significant
HIST1H3C,-0.5678,2.2171,2.7849,0.4965317733864165,-0.7117,18753,0.6057727681243142,0.2176902538145952,False,Not Significant
ABCA4,-0.166,5.185,5.3511,0.49653245163476356,-0.6879,18754,0.6057727681243142,0.2176902538145952,False,Not Significant
ZNF114,0.3543,4.2049,3.8506,0.4966730066373978,0.7032,18755,0.6059119377160044,0.21759049092133723,False,Not Significant
MYH1,0.3565,4.0356,3.6791,0.49677120440658573,0.7059,18756,0.6059817389803742,0.21754046292868054,False,Not Significant
CCDC34,0.0751,7.5327,7.4576,0.49678319397093007,0.6907,18757,0.6059817389803742,0.21754046292868054,False,Not Significant
CTTNBP2NL,-0.0979,8.1736,8.2715,0.49683685703098635,-0.6932,18758,0.6060148890536821,0.21751670561189787,False,Not Significant
CAPZA3,0.5847,2.3299,1.7451,0.49690136101550864,0.7134,18759,0.6060490631221451,0.2174922157995658,False,Not Significant
WNT10A,0.1543,5.6986,5.5443,0.4969474736752164,0.6978,18760,0.6060490631221451,0.2174922157995658,False,Not Significant
KIF7,-0.0941,5.8809,5.9749,0.49696933965019463,-0.6849,18761,0.6060490631221451,0.2174922157995658,False,Not Significant
HOXB5,-0.187,5.9203,6.1074,0.49697082702350037,-0.7031,18762,0.6060490631221451,0.2174922157995658,False,Not Significant
LTBP1,0.154,8.3848,8.2309,0.49705328527043247,0.6919,18763,0.6061173142347969,0.21744330983716093,False,Not Significant
RAB39B,0.4745,3.1558,2.6813,0.4970970009492869,0.7116,18764,0.6061383170816289,0.21742826116219718,False,Not Significant
LINC01018,-0.2131,5.9104,6.1236,0.49719454534804974,-0.7178,18765,0.6062249505762525,0.21736619321650671,False,Not Significant
BC042825,-0.5343,1.1949,1.7291,0.4974043480257142,-0.7142,18766,0.6064213049371951,0.21722554937117655,False,Not Significant
ENPP6,0.155,4.8733,4.7183,0.49742484405088716,0.7011,18767,0.6064213049371951,0.21722554937117655,False,Not Significant
ZFAND6,-0.0768,10.1527,10.2295,0.49743509838554534,-0.6892,18768,0.6064213049371951,0.21722554937117655,False,Not Significant
MAGEB18,-0.5452,1.8739,2.4191,0.49762581641176773,-0.7119,18769,0.606621486467113,0.21708221108958003,False,Not Significant
TSPAN18,-0.177,6.369,6.546,0.4976763653552061,-0.7012,18770,0.6066507852598357,0.2170612359065071,False,Not Significant
SFTA2,-0.575,0.754,1.329,0.4977272739285733,-0.7156,18771,0.6066805192843087,0.21703995017406522,False,Not Significant
CEBPE,-0.1533,5.5454,5.6987,0.4979706518141347,-0.7101,18772,0.6069448387762306,0.21685077729982724,False,Not Significant
MROH9,0.5986,3.4029,2.8043,0.4980576914998909,0.7123,18773,0.606997124277963,0.2168133664423216,False,Not Significant
UMOD,-0.4192,2.6135,3.0327,0.49809601052750374,-0.7066,18774,0.606997124277963,0.2168133664423216,False,Not Significant
SH3GLB1,-0.1018,9.4188,9.5205,0.4981043586861911,-0.6889,18775,0.606997124277963,0.2168133664423216,False,Not Significant
CERS1,-0.1358,7.1039,7.2397,0.4981196680700627,-0.7017,18776,0.606997124277963,0.2168133664423216,False,Not Significant
TBC1D19,0.0857,6.55,6.4642,0.498272182666583,0.6848,18777,0.607150638515813,0.21670354391694188,False,Not Significant
MANF,0.1049,9.8206,9.7157,0.4983477308558887,0.6883,18778,0.6072103569060993,0.2166608294893735,False,Not Significant
PHF21A,-0.0989,7.8558,7.9548,0.4985107638727453,-0.6907,18779,0.6073766588960229,0.21654190176156968,False,Not Significant
HNF4G,0.2187,4.2622,4.0435,0.49859860894558905,0.6892,18780,0.6074401686717621,0.2164964925368213,False,Not Significant
DNHD1,-0.0886,6.4053,6.4939,0.4986159881042117,-0.6985,18781,0.6074401686717621,0.2164964925368213,False,Not Significant
BTN3A2,-0.1491,8.6281,8.7772,0.4986744747825992,-0.687,18782,0.6074790748070423,0.2164686771573862,False,Not Significant
LINC00311,-0.2583,3.6438,3.9022,0.49883952512580754,-0.6997,18783,0.6076476645396648,0.21634816694444722,False,Not Significant
CPNE8,-0.1569,5.5427,5.6996,0.49890655828564057,-0.7059,18784,0.6076476645396648,0.21634816694444722,False,Not Significant
TMCO1,0.0981,9.9407,9.8427,0.4989284341148553,0.6879,18785,0.6076476645396648,0.21634816694444722,False,Not Significant
TIGD2,0.1183,6.7973,6.679,0.4989378305893558,0.6821,18786,0.6076476645396648,0.21634816694444722,False,Not Significant
ATP1B2,-0.3552,0.1262,0.4813,0.49897140284926367,-0.7138,18787,0.6076476645396648,0.21634816694444722,False,Not Significant
SULT1C4,-0.1878,4.7381,4.9259,0.49897221684314774,-0.6987,18788,0.6076476645396648,0.21634816694444722,False,Not Significant
OR4D1,0.1292,5.5741,5.4449,0.4991721101766917,0.6906,18789,0.6078587407974191,0.216197333917945,False,Not Significant
RP11-140I16.3,0.1132,5.3023,5.1891,0.4993479029752864,0.6983,18790,0.6080404481146648,0.2160675295945136,False,Not Significant
CRIP1,-0.3548,9.1721,9.5269,0.4994257507123242,-0.6838,18791,0.6081028777764875,0.21602294133409516,False,Not Significant
TCEANC,0.096,5.248,5.152,0.4995309978744482,0.6947,18792,0.6081986606730191,0.2159545405597882,False,Not Significant
FGF16,-0.1162,5.6858,5.802,0.49959192467899827,-0.7078,18794,0.6082081109213302,0.21594779250347995,False,Not Significant
FBXW4P1,-0.1365,5.4005,5.537,0.49976008548811024,-0.6941,18795,0.6083804605463135,0.21582474270119756,False,Not Significant
EVA1A,-0.1229,5.9049,6.0277,0.4998358239741466,-0.6917,18797,0.6084079189513473,0.21580514186675337,False,Not Significant
AK098263,-0.3639,2.2874,2.6513,0.4999043440828419,-0.7015,18798,0.6084589526872765,0.21576871443095985,False,Not Significant
ZNF687,0.1093,6.7917,6.6825,0.5002133795921592,0.6809,18801,0.608737946123536,0.21556962534012328,False,Not Significant
RAB9BP1,0.4516,3.1825,2.7308,0.5002943817805668,0.7052,18802,0.6087882534131879,0.21553373588112676,False,Not Significant
PRPF18,0.1353,7.5504,7.4151,0.5003151755756416,0.6816,18803,0.6087882534131879,0.21553373588112676,False,Not Significant
GGACT,-0.185,5.7503,5.9353,0.5003345418348595,-0.6791,18804,0.6087882534131879,0.21553373588112676,False,Not Significant
GALR2,-0.2359,3.8955,4.1314,0.5006321330914734,-0.7008,18805,0.6090726078322759,0.21533093183135613,False,Not Significant
MPP7,0.0966,6.8613,6.7647,0.5006460984124331,0.6943,18806,0.6090726078322759,0.21533093183135613,False,Not Significant
ROS1,0.1132,5.3427,5.2294,0.5006481003278677,0.6957,18807,0.6090726078322759,0.21533093183135613,False,Not Significant
PSMB8,0.2222,8.4895,8.2673,0.5007753221780994,0.6786,18808,0.6091949899742085,0.21524367696354332,False,Not Significant
RP11-425D10.10,-0.0875,5.3496,5.4371,0.5008115807913838,-0.6872,18809,0.6092067078795715,0.2152353233612006,False,Not Significant
UBE2Q2L,-0.0957,6.292,6.3876,0.5008670365440866,-0.6934,18810,0.6092417754454387,0.21521032492989636,False,Not Significant
NEUROD1,0.2027,4.6987,4.4959,0.5009190888758643,0.7036,18811,0.6092726996693305,0.21518828133489518,False,Not Significant
DDX11L2,0.0912,6.6556,6.5644,0.5011312967427328,0.6958,18812,0.6094984089662836,0.21502742372577222,False,Not Significant
EML4,-0.0794,9.1576,9.237,0.5014823083944054,-0.6813,18813,0.6098929046969647,0.21474641905889172,False,Not Significant
MIR6789,0.0621,8.3126,8.2505,0.5015840066413597,0.6967,18814,0.6099841645558791,0.21468143930934364,False,Not Significant
HMGN2P9,0.197,5.2329,5.036,0.5016393424284564,0.6787,18815,0.6100190355972939,0.21465661265173017,False,Not Significant
NOC2L,0.0835,7.2864,7.2029,0.5017653298079034,0.6828,18816,0.6101398143072295,0.21457063445728136,False,Not Significant
RQCD1,0.0688,8.2562,8.1874,0.5021049558881174,0.6845,18817,0.6105203481277636,0.2142998568094559,False,Not Significant
DCAF12L2,0.1324,4.804,4.6716,0.5023046898860966,0.6974,18818,0.6107158718947795,0.2141607929781851,False,Not Significant
TBRG4,0.1487,5.0738,4.9251,0.5023191430589098,0.6856,18819,0.6107158718947795,0.2141607929781851,False,Not Significant
SLC22A1,-0.4458,8.0094,8.4553,0.5023539642499852,-0.7022,18820,0.6107257546248492,0.21415376519226012,False,Not Significant
MRPS33,0.0968,9.4553,9.3585,0.5024081239071435,0.6846,18821,0.6107562685706451,0.21413206689784178,False,Not Significant
NEFM,0.167,7.0056,6.8386,0.5024324513564984,0.7049,18822,0.6107562685706451,0.21413206689784178,False,Not Significant
LPIN3,-0.1665,5.7423,5.9089,0.5027113256531597,-0.7034,18823,0.6110628024727351,0.21391415249767878,False,Not Significant
HMOX2,0.0961,8.3557,8.2596,0.5027584229836772,0.698,18824,0.6110875859470111,0.21389653874699166,False,Not Significant
DTNBP1,0.0764,7.7268,7.6504,0.5028578426557779,0.6823,18825,0.6111759596262523,0.21383373690454807,False,Not Significant
PPFIBP1,-0.1459,8.614,8.7599,0.5029292846362026,-0.702,18826,0.6112303214956079,0.21379510971444401,False,Not Significant
MCF2L2,-0.3574,2.0295,2.3869,0.5031867109715313,-0.6943,18827,0.6114826726774909,0.21361584487000068,False,Not Significant
TTF1,-0.0801,7.7299,7.8101,0.5031903741770891,-0.6782,18828,0.6114826726774909,0.21361584487000068,False,Not Significant
RP3-327A19.5,0.0656,5.4321,5.3665,0.5032933966464028,0.6771,18829,0.6115753845275743,0.21355000295066057,False,Not Significant
ALX3,0.0872,5.8539,5.7667,0.5034140073523709,0.6835,18830,0.6116882650737642,0.21346985113959416,False,Not Significant
IQCF2,-0.2315,4.132,4.3635,0.5038025542823041,-0.6798,18832,0.6120965612775657,0.21318006033478246,False,Not Significant
FAM46D,-0.3231,3.3477,3.6709,0.5038745395117361,-0.6875,18833,0.6121515140460109,0.21314107202089722,False,Not Significant
ADAM22,0.0741,8.6315,8.5574,0.5039258861404156,0.684,18834,0.6121813887062073,0.21311987778517022,False,Not Significant
EHD1,-0.1114,7.9311,8.0425,0.5040325955268565,-0.6906,18835,0.6122785126442515,0.213050981465421,False,Not Significant
ZDHHC22,0.0997,7.2441,7.1445,0.5040778394537675,0.6939,18836,0.6123009644670949,0.21303505648390217,False,Not Significant
UCA1,0.1722,5.7474,5.5752,0.5041294646812331,0.6796,18837,0.6123311648302072,0.21301363641702653,False,Not Significant
HNRNPK,-0.0502,11.768,11.8182,0.5043272445336896,-0.6736,18838,0.6125388764694139,0.21286634239144403,False,Not Significant
COA1,0.0941,8.081,7.9869,0.5044443886491294,0.6733,18841,0.6125836002490357,0.21283463406664,False,Not Significant
NS3BP,0.0948,6.7678,6.673,0.5046393469914003,0.6926,18844,0.6127227902336679,0.21273596577764464,False,Not Significant
RSU1,0.1331,9.1328,8.9997,0.5047825530364772,0.6823,18845,0.61286414505039,0.21263578583055534,False,Not Significant
GPR182,0.1002,5.2174,5.1173,0.5048691722198819,0.6879,18846,0.6129367855455214,0.21258431358013063,False,Not Significant
MAP3K14-AS1,-0.1064,4.1493,4.2558,0.5049621944298261,-0.6762,18847,0.6130104433704601,0.21253212668953075,False,Not Significant
PACRG,-0.1686,5.0306,5.1992,0.5049834281751063,-0.6727,18848,0.6130104433704601,0.21253212668953075,False,Not Significant
RP11-416N2.4,-0.1491,6.3299,6.479,0.5050652829156734,-0.6925,18849,0.6130772811878936,0.21248477723036696,False,Not Significant
AC012065.7,0.1878,5.1911,5.0033,0.5051722770156404,0.6985,18850,0.6131746258948463,0.2124158252166467,False,Not Significant
NT5DC4,-0.2598,5.0896,5.3494,0.5052165707568603,-0.6796,18851,0.6131765562857816,0.21241445797675113,False,Not Significant
RP11-320N7.2,-0.1442,5.9917,6.1359,0.5052274667438617,-0.6774,18852,0.6131765562857816,0.21241445797675113,False,Not Significant
AKAP8L,-0.088,7.8377,7.9257,0.5053762901385441,-0.6712,18853,0.6133230081112463,0.21231074294608576,False,Not Significant
SPATA31A1,0.2774,4.0521,3.7746,0.5054017480301327,0.7029,18854,0.6133230081112463,0.21231074294608576,False,Not Significant
MFSD6L,-0.1424,5.3628,5.5053,0.5057077642470545,-0.6828,18855,0.6136618215843335,0.21207089511433597,False,Not Significant
JAK2,0.1517,6.388,6.2363,0.5057487835233911,0.6805,18856,0.6136790500114123,0.21205870255889211,False,Not Significant
TRHR,0.1927,4.7677,4.5749,0.5057857203791315,0.6801,18857,0.6136913232367041,0.21205001700783807,False,Not Significant
ZNF865,0.1692,6.0116,5.8424,0.5058224540463634,0.6975,18858,0.6137033486361647,0.21204150700734956,False,Not Significant
ENPP1,0.2074,8.1967,7.9893,0.5059246526170952,0.6782,18859,0.6137947956879547,0.21197679823326981,False,Not Significant
C12orf66,0.1627,5.252,5.0893,0.5059778374281843,0.6773,18860,0.613826772023163,0.21195417375957065,False,Not Significant
FLJ11710,0.169,6.5762,6.4072,0.506177099175515,0.6952,18861,0.6140359487373831,0.21180620234212916,False,Not Significant
IL18R1,-0.2223,3.7421,3.9644,0.5063705291374546,-0.6757,18862,0.61423802919441,0.21166329867445252,False,Not Significant
CDKN2AIPNL,-0.1284,5.661,5.7894,0.5064516351782646,-0.6831,18863,0.6143038441859033,0.211616766947242,False,Not Significant
STPG2,0.1548,6.6731,6.5182,0.5066041810375976,0.6728,18865,0.6143836208969736,0.2115603708555824,False,Not Significant
PLCD1,-0.0961,7.881,7.9771,0.5066157464735078,-0.6807,18866,0.6143836208969736,0.2115603708555824,False,Not Significant
SCD,-0.3306,10.3689,10.6994,0.5066248153611539,-0.6949,18867,0.6143836208969736,0.2115603708555824,False,Not Significant
ZNF771,0.1252,6.2746,6.1494,0.5066885807859196,0.67,18868,0.614428382890706,0.21152873072377112,False,Not Significant
PPY2,0.4388,3.1955,2.7566,0.506876196514161,0.6931,18870,0.6145907459588767,0.2114139833071908,False,Not Significant
FLJ36848,0.0426,6.7604,6.7178,0.5072826478741188,0.6701,18872,0.6150183861466637,0.21111190067550784,False,Not Significant
ZNF438,0.1475,6.3658,6.2183,0.5074226342240682,0.6922,18873,0.6151555063342702,0.2110150842149316,False,Not Significant
LPAR2,0.0569,7.5511,7.4942,0.5074962520235026,0.6741,18874,0.6152121567393101,0.21097509135903625,False,Not Significant
TRAF4,0.1199,9.3183,9.1984,0.5076194941902621,0.6742,18875,0.6153289550767257,0.21089264815888578,False,Not Significant
CTB-25B13.12,0.0975,6.227,6.1295,0.5078741381282094,0.6822,18876,0.615605015912981,0.21069785022058707,False,Not Significant
PNO1,0.1667,8.5139,8.3472,0.5079225391843716,0.6952,18877,0.6156310693721684,0.210679470522824,False,Not Significant
CTD-2076M15.1,0.1525,4.6981,4.5456,0.5080015867957541,0.6765,18878,0.6156942634753074,0.2106348927827677,False,Not Significant
KCNJ6,0.2026,4.4386,4.2359,0.5081218076475117,0.6783,18879,0.6158073499112806,0.21055513192053993,False,Not Significant
FOXH1,-0.2385,4.8653,5.1038,0.5082119801904992,-0.6684,18880,0.6158840098918761,0.21050107128865608,False,Not Significant
PCGF6,-0.0701,6.8817,6.9519,0.5082642396674708,-0.6672,18881,0.6159147186903094,0.2104794173262046,False,Not Significant
AKT1S1,-0.1728,7.2387,7.4115,0.5083326957460745,-0.669,18882,0.6159365868764456,0.21046399787983758,False,Not Significant
PSG4,-0.1477,5.0966,5.2443,0.5083361263106609,-0.6748,18883,0.6159365868764456,0.21046399787983758,False,Not Significant
CA2,-0.3629,7.6124,7.9754,0.5083762677569466,-0.6857,18884,0.6159526057127165,0.2104527032078148,False,Not Significant
CD109,0.1832,7.7231,7.5399,0.508572560568219,0.6773,18886,0.6161251819231627,0.21033104060315325,False,Not Significant
HLA-DRB6,-0.1574,11.1919,11.3493,0.5086337785840365,-0.6686,18887,0.6161667207075107,0.2103017617207787,False,Not Significant
VNN2,-0.2904,4.3178,4.6082,0.5087980754738237,-0.6791,18888,0.6163331198031071,0.21018449402292588,False,Not Significant
LRTOMT,-0.1126,5.854,5.9665,0.5088418786339075,-0.6793,18889,0.6163420008975281,0.21017823607184763,False,Not Significant
MINPP1,-0.0762,8.2306,8.3068,0.5088592830836672,-0.6684,18890,0.6163420008975281,0.21017823607184763,False,Not Significant
FAM230C,0.4358,2.9828,2.5471,0.5089470798580495,0.6892,18891,0.6164157105051175,0.21012630100694177,False,Not Significant
RP11-171I2.1,-0.4217,2.7236,3.1453,0.5090024823754873,-0.6893,18892,0.6164501797983881,0.21010201641283596,False,Not Significant
LRRC31,-0.663,1.1843,1.8473,0.5090713001188993,-0.6907,18893,0.6164930573583686,0.21007180985158755,False,Not Significant
HIST1H2BK,0.2495,10.471,10.2215,0.5090996307777576,0.6724,18894,0.6164930573583686,0.21007180985158755,False,Not Significant
LPHN1,0.0988,7.1187,7.0199,0.5091187202266771,0.6672,18895,0.6164930573583686,0.21007180985158755,False,Not Significant
CTD-2528L19.6,-0.1228,6.3188,6.4417,0.5092730258581983,-0.6675,18896,0.6166472709375306,0.20996318619331125,False,Not Significant
HAUS5,0.0769,7.0836,7.0067,0.5094468831313003,0.684,18897,0.6168062095314067,0.2098512627916477,False,Not Significant
C1orf35,0.0862,6.9362,6.85,0.5094582057571908,0.6724,18898,0.6168062095314067,0.2098512627916477,False,Not Significant
GZMK,0.3859,6.3111,5.9251,0.5095119827833597,0.6817,18899,0.61683867750057,0.20982840263148708,False,Not Significant
SLC16A6,-0.2315,6.6567,6.8882,0.5100514672391154,-0.6691,18900,0.6174591307106329,0.2093917828363081,False,Not Significant
BC040624,0.2268,4.3584,4.1316,0.510409291786865,0.6833,18901,0.6178468903683622,0.2091191347923191,False,Not Significant
ARL6IP6,-0.088,8.828,8.916,0.5104257832929537,-0.6671,18902,0.6178468903683622,0.2091191347923191,False,Not Significant
NOG,0.1311,5.0496,4.9185,0.5104609009378609,0.6673,18903,0.617856711287005,0.2091122315660629,False,Not Significant
GDPGP1,0.1302,6.4769,6.3467,0.5106420370636336,0.6635,18905,0.6180105690566484,0.20900409765595454,False,Not Significant
SWI5,-0.0719,7.3287,7.4006,0.511012486611655,-0.6625,18906,0.6184261976978032,0.208712121168314,False,Not Significant
ATXN7L2,0.1361,4.5638,4.4277,0.5110629778200553,0.6799,18907,0.6184545899678884,0.20869218293925934,False,Not Significant
PLCG1-AS1,-0.4494,2.2142,2.6636,0.5111273331531401,-0.6865,18908,0.6184997557935183,0.2086604675102823,False,Not Significant
NDUFS5,0.0834,11.4911,11.4077,0.5112292094124185,0.6722,18909,0.6185620120565822,0.20861675497750817,False,Not Significant
USP32P2,-0.1447,8.1958,8.3405,0.5112328517478134,-0.6736,18910,0.6185620120565822,0.20861675497750817,False,Not Significant
AFF2,0.105,8.3167,8.2117,0.5112977643290326,0.6768,18911,0.6186078392389756,0.20858458074949437,False,Not Significant
MGC39545,0.4286,3.2789,2.8503,0.5114222081361848,0.687,18912,0.6187256832781254,0.20850185605942279,False,Not Significant
PAXIP1-AS1,-0.1369,7.3311,7.468,0.5118312522178524,-0.6695,18914,0.6191550730011877,0.20820056436578388,False,Not Significant
AQP10,0.4933,3.3999,2.9066,0.5120908674619471,0.6883,18915,0.6194149675253151,0.20801830457317008,False,Not Significant
CPNE5,0.1145,6.8453,6.7308,0.5121002415082544,0.6741,18916,0.6194149675253151,0.20801830457317008,False,Not Significant
TEX19,-0.0678,6.3214,6.3892,0.5123708983408222,-0.6822,18917,0.6197095815424227,0.2078117890224477,False,Not Significant
ANAPC15,-0.0915,7.3923,7.4837,0.5126411042016521,-0.6697,18918,0.6199820126424772,0.20762091037825572,False,Not Significant
AOAH,-0.0915,5.7842,5.8757,0.5126503364153421,-0.6671,18919,0.6199820126424772,0.20762091037825572,False,Not Significant
ZNF34,-0.0853,5.9256,6.0109,0.5127007348561117,-0.6669,18920,0.6200101909887863,0.20760117202784117,False,Not Significant
PYGM,0.0915,5.1215,5.03,0.5127906567803084,0.6724,18921,0.620086159670919,0.20754796200190828,False,Not Significant
IL7,-0.2527,3.9984,4.2511,0.5129034282176351,-0.6671,18922,0.6201897493721326,0.2074754161507865,False,Not Significant
MEP1A,-0.2042,4.3263,4.5305,0.5134982072437495,-0.6761,18924,0.6208433196859537,0.20701798755497264,False,Not Significant
STK17A,-0.1701,7.8127,7.9828,0.5136063845870422,-0.6711,18925,0.6209394973589792,0.2069507142247454,False,Not Significant
REL,-0.0652,8.4463,8.5116,0.5136320335234283,-0.6583,18926,0.6209394973589792,0.2069507142247454,False,Not Significant
PDZK1IP1,-0.0891,8.6039,8.693,0.5137322029805323,-0.6639,18927,0.621011439331304,0.2069003998351672,False,Not Significant
TIMP1,-0.1731,11.2236,11.3966,0.5137458270831696,-0.6826,18928,0.621011439331304,0.2069003998351672,False,Not Significant
NME6,0.084,7.3738,7.2898,0.5138545556864378,0.6665,18929,0.6211100551590522,0.20683143989831834,False,Not Significant
HOXB4,0.1592,7.0258,6.8666,0.514237687931483,0.6748,18931,0.6214861514309725,0.20656854429364668,False,Not Significant
TCF24,-0.2187,3.3326,3.5513,0.5142471948816072,-0.667,18932,0.6214861514309725,0.20656854429364668,False,Not Significant
COX6B2,-0.0652,6.3873,6.4525,0.514377750596138,-0.6686,18933,0.6216110988031288,0.20648123985398467,False,Not Significant
SH3RF2,0.1797,7.1344,6.9547,0.5144238488855195,0.6583,18934,0.6216339739358131,0.20646525821992628,False,Not Significant
G6PD,-0.3868,7.1576,7.5444,0.5144956894693713,-0.6853,18935,0.6216879522080389,0.2064275488137104,False,Not Significant
CTC-471C19.1,0.1463,5.4447,5.2984,0.5145337335760558,0.6574,18936,0.6217010891540007,0.20641837179356512,False,Not Significant
KRT19,-0.2191,11.2496,11.4688,0.5146167155419236,-0.6572,18937,0.6217685193852887,0.20637127039729547,False,Not Significant
STX2,-0.1102,7.507,7.6172,0.5146505419254568,-0.6739,18938,0.6217765550350857,0.20636565767213225,False,Not Significant
GC,0.4123,3.2601,2.8478,0.5147211299725214,0.6836,18939,0.6218290012023491,0.20632902695600408,False,Not Significant
SEMA4G,0.1223,6.5978,6.4755,0.5147971363849031,0.6733,18940,0.6218666790074054,0.2063027130223118,False,Not Significant
BC038194,0.1422,5.5657,5.4235,0.514806676882835,0.662,18941,0.6218666790074054,0.2063027130223118,False,Not Significant
CD163L1,-0.1009,7.4081,7.509,0.5152590110179851,-0.6789,18942,0.6223802223678333,0.20594421655337194,False,Not Significant
TMEM61,-0.1936,5.833,6.0266,0.5153178406148798,-0.6756,18943,0.6224184233367709,0.20591756088488228,False,Not Significant
LINC01289,0.4593,3.2369,2.7776,0.5156323327508453,0.6792,18944,0.6227654018865784,0.20567552292973376,False,Not Significant
TVP23C,0.1202,6.9017,6.7815,0.5157439229225993,0.6823,18945,0.6228672977814237,0.2056044701627818,False,Not Significant
ZNF766,0.0815,7.3486,7.2671,0.5158757663827045,0.6633,18946,0.6229907262266745,0.20551841815392566,False,Not Significant
AKR7A2,-0.0844,8.8491,8.9335,0.5159368847646362,-0.6614,18947,0.6229907262266745,0.20551841815392566,False,Not Significant
SLC8A1-AS1,0.4055,3.4974,3.0919,0.5159530690336055,0.6807,18948,0.6229907262266745,0.20551841815392566,False,Not Significant
C11orf21,-0.3988,6.7865,7.1853,0.51595503807995,-0.6817,18949,0.6229907262266745,0.20551841815392566,False,Not Significant
MMP3,0.3613,6.8267,6.4654,0.5160177922409113,0.6809,18950,0.6230336193388945,0.20548851786823313,False,Not Significant
DDX56,-0.0675,7.7911,7.8586,0.5160690305738977,-0.6609,18951,0.6230626045871342,0.20546831375698119,False,Not Significant
LINC00240,-0.2311,4.2428,4.4739,0.5164310088640716,-0.6734,18953,0.6234144934671475,0.205223105235892,False,Not Significant
TEX40,0.3642,4.4384,4.0741,0.5164422337926711,0.6744,18954,0.6234144934671475,0.205223105235892,False,Not Significant
MPV17L,0.0883,8.4954,8.407,0.5165084855456616,0.678,18955,0.6234267050547926,0.20521459825820149,False,Not Significant
AK2,0.0909,9.7546,9.6637,0.516529761797005,0.6567,18956,0.6234267050547926,0.20521459825820149,False,Not Significant
FANCF,0.1436,6.7696,6.626,0.5165340929949171,0.6557,18957,0.6234267050547926,0.20521459825820149,False,Not Significant
BAIAP3,0.0883,7.613,7.5247,0.5166977244160251,0.6679,18958,0.6235733611770342,0.20511244598628864,False,Not Significant
MCF2L-AS1,0.1768,5.141,4.9643,0.5167101116501482,0.6613,18959,0.6235733611770342,0.20511244598628864,False,Not Significant
AC079741.2,-0.3288,3.7493,4.0781,0.5168086233354965,-0.6739,18961,0.6236264596759749,0.20507546653084674,False,Not Significant
PNMT,-0.8259,2.5555,3.3814,0.5170962617045807,-0.6727,18962,0.6239315575203559,0.2048630478520031,False,Not Significant
PGAP3,-0.1791,7.7455,7.9246,0.5171160019780817,-0.6527,18963,0.6239315575203559,0.2048630478520031,False,Not Significant
GREM2,0.2389,5.0709,4.8319,0.5172521491432767,0.6707,18964,0.6240629177598698,0.2047716227239227,False,Not Significant
